x,x_noise,vel,accel,accel_noise,CD,Sref,time_sim,predict_alt,flap_extension,kalman_alt,kalman_vel,kalman_accel
3826.931504036735,3836.684136130597,92.34906861153225,-10.771085086762806,-10.85790609583878,0.594,0.008760447364647391,39.26000000000076,4241.112117875262,0.0,3823.856713893604,92.3540273663676,-10.779648035640951
3827.854456206337,3806.807505664873,92.24136908166805,-10.768727417706764,-9.999586600792085,0.594,0.008760447364647391,39.270000000000756,4241.112117875262,0.0,3823.856713893604,92.3540273663676,-10.779648035640951
3828.776331498468,3831.4059194092183,92.13369311171654,-10.766373439431101,-10.715674677091114,0.594,0.008760447364647391,39.280000000000754,4238.675244194445,0.0,3826.98450754944,91.70805378508233,-10.770712710815243
3829.6971301485423,3844.4646597701267,92.02604066478683,-10.764023147653889,-10.5324558653664,0.594,0.008760447364647391,39.29000000000075,4239.0195693562955,0.0,3827.993551004619,91.63605991834731,-10.767709984072162
3830.6168523916062,3831.828290859075,91.91841170403085,-10.761676538101852,-10.516297321024979,0.594,0.008760447364647391,39.30000000000075,4239.0195693562955,0.0,3827.993551004619,91.63605991834731,-10.767709984072162
3831.5354984623373,3848.611326608623,91.8108061926432,-10.75933360651035,-9.876542254304866,0.594,0.008760447364647391,39.31000000000075,4239.0195693562955,0.0,3827.993551004619,91.63605991834731,-10.767709984072162
3832.4530685950454,3839.263292656381,91.70322409386111,-10.756994348623362,-10.804183648690984,0.594,0.008760447364647391,39.320000000000746,4241.03062377244,0.0,3831.207852050721,91.49442315918556,-10.760606568105992
3833.369563023673,3838.9396348731552,91.59566537096434,-10.754658760193465,-10.355029170969804,0.594,0.008760447364647391,39.330000000000744,4241.03062377244,0.0,3831.207852050721,91.49442315918556,-10.760606568105992
3834.284981981795,3855.4801867580536,91.48812998727507,-10.752326836981826,-10.417022910196504,0.594,0.008760447364647391,39.34000000000074,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
3835.199325702621,3838.3441658803413,91.38061790615787,-10.749998574758179,-10.65742620263212,0.594,0.008760447364647391,39.35000000000074,4241.684627502956,0.0,3833.189173922821,91.33851828401912,-10.755944528603674
