time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z,ang_pos_x,ang_pos_y,ang_pos_z,ang_vel_x,ang_vel_y,ang_vel_z,ang_accel_x,ang_accel_y,ang_accel_z,alpha,baro_alt,imu_accel_x,imu_accel_y,imu_accel_z,imu_ang_pos_x,imu_ang_pos_y,imu_ang_pos_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,kalman_x_pos,kalman_x_vel,kalman_x_accel,kalman_y_pos,kalman_y_vel,kalman_y_accel,kalman_z_pos,kalman_z_vel,kalman_z_accel
6.7599999999999,1920.9789526115183,0.0,-107.17044902188326,305.74990787383285,0.0,-18.17122778609271,-27.26392209633741,0.0,1.0523848412127528,0.0,0.06018353735520873,0.0,0.0,-0.00048625641602773967,0.0,0.0,-0.000207085208175542,0.0,0.05938037957763548,1921.2385864307585,-17.51960806990443,0.001798049571462568,-0.021603483804290873,-0.03366248468760735,0.12032212011725149,-0.04393216355533557,-3.257532472788355e-05,-0.0020988396175350994,7.125408221581496e-05,0.3835867212002038,0.8551532986701236,0.8405459855488626,-0.0027549113893384704,-0.0017239823364940774,-0.0006693547067365834,4.785853204988766,1.808307155549249,0.37586152620004537
6.7699999999999,1924.0364516902564,0.0,-107.35216129974418,305.4805119843463,0.0,-18.160899062980356,-27.228376852341313,0.0,1.0501851802595337,0.0,0.06017867479104845,0.0,0.0,-0.00048786920576672895,0.0,0.0,-0.00019513772667337253,0.0,0.05939894957679937,1924.2098078220008,-17.47140706634017,0.03688513656819527,0.017357824823946537,0.00752166499537295,0.04488617367646661,0.013190585364684078,-0.0009267231360504218,0.0004894233335464384,0.0012101236557891658,0.38410737725083344,0.8559608742876391,0.841084064564569,-0.002578072576952429,-0.0016317881620685622,-0.0006297820732282621,4.805751374049878,1.812980873213066,0.3762277295205686
6.7799999999999,1927.0912568100998,0.0,-107.53377029037398,305.2114643188545,0.0,-18.15059192123108,-27.1929213735186,0.0,1.047990187489222,0.0,0.06017379609899079,0.0,0.0,-0.0004893784293373547,0.0,0.0,-0.00018354339605575835,0.0,0.05941755515544029,1927.0187514309653,-17.445345329691506,0.008194973295074189,0.015239835129802598,0.030038413173750562,0.030962972712373235,0.00778319181108919,0.0007241350590726899,-0.00047528324803214545,-0.0020054259912236187,0.39052252734061205,0.8651957833838436,0.847649094198862,-0.0029498921421509815,-0.0018189778319157586,-0.0007021166196031772,4.825389304145034,1.8175010313088316,0.3765307888578632
6.7899999999999,1930.1433714532882,0.0,-107.71527620958628,304.94276400103666,0.0,-18.140306315235463,-27.157555356095372,0.0,1.0457998623224478,0.0,0.06016890231469742,0.0,0.0,-0.0004907875816362891,0.0,0.0,-0.0001723028723632062,0.0,0.05943619636475891,1930.0709459122586,-17.41378009880615,-0.02664178337060571,-0.005205990802147598,-0.08910355550277528,0.0705007957568123,-0.01856754150433307,-0.0010982182595982374,-0.0016734484865640982,-0.0002381048779890006,0.38948114920443916,0.8636858868275126,0.8464636080171661,-0.002939392211774665,-0.0018113974064243035,-0.0006962821389737825,4.84500896615245,1.8219911242681788,0.3768203973160628
6.7999999999998995,1933.1927990932986,0.0,-107.89667927273862,304.67441015752615,0.0,-18.130042199391657,-27.122278497630877,0.0,1.0436142036754037,0.0,0.060163994438881055,0.0,0.0,-0.0004921001629368778,0.0,0.0,-0.00016141673204219875,0.0,0.059454873255553244,1933.33096791981,-17.38504085977334,-0.012636719875770131,0.012669158061923187,-0.02732345318156349,0.027030562702135483,-0.02195561109555138,-0.0006923955719861957,-0.002412118121007903,-0.0017291575416637328,0.38707365708119496,0.8602497947574068,0.8439361787643229,-0.002252410228528873,-0.001460312518551199,-0.0005533206068331084,4.8650359744808735,1.8266673597922467,0.37718295676943026
6.809999999999899,1936.239543194874,0.0,-108.07797969473253,304.4064019178975,0.0,-18.11979952811038,-27.087090497010742,0.0,1.0414332099591221,0.0,0.06015907343725169,0.0,0.0,-0.000493319678145242,0.0,0.0,-0.00015088547480912308,0.0,0.05947358634733718,1936.2541191013047,-17.346977989854047,-0.006051144469748496,-0.019220452235551907,0.06568803915746874,0.07559411445416284,0.010766100024220997,-0.002255347715239099,0.0015394079991492035,-0.00051747820873199,0.3867702176328598,0.8598329683284914,0.843564544466595,-0.001649507063541513,-0.0011526171005551734,-0.0004283473525296686,4.884748567869672,1.831163030109401,0.37747175775091035
6.819999999999899,1939.283607214053,0.0,-108.25917769001364,304.1389512326519,0.0,-18.10959107097756,-27.052015209712742,0.0,1.0392583339835655,0.0,0.060154140240470236,0.0,0.0,-0.0004944479010143746,0.0,0.0,-0.00014070953087687223,0.0,0.059492335191987385,1939.2339907990129,-17.301144122656904,-0.020958571835593836,0.009703882325849003,-0.018312826475363156,0.0476987524703213,0.024689758772922118,0.0014617158023772078,-0.003026173677933553,-0.00020935153576333589,0.38378099269737687,0.855590524397785,0.8404802018687393,-0.001344356424766809,-0.0009964369122870346,-0.00036437228940879816,4.904539684546073,1.835677806380773,0.37776681085591785
6.829999999999899,1942.3249967263796,0.0,-108.44027360072343,303.8718437531119,0.0,-18.0994039264793,-26.677756786388766,0.0,1.0166601688463635,0.0,0.06014919576146009,0.0,0.0,-0.0004954902731845384,0.0,0.0,-0.0001280872515343054,0.0,0.05951112330701446,1942.3419354779421,-16.918886356062576,0.005700787513087884,-0.014267705757453309,0.005513842023671822,0.12181052731075831,-0.04441959895894371,-0.002333041734530736,0.00013059627298277492,-6.412735002927106e-05,0.3850158148222411,0.8574170524030155,0.8417539980719396,-0.0013291665663302007,-0.000987340088893134,-0.0003592965244241355,4.924616976046928,1.8403167190881686,0.37810992606300475
6.839999999999899,1945.363715163911,0.0,-108.62126763998822,303.6067642584106,0.0,-18.089339538632874,-26.643731802522147,0.0,1.0145485504588352,0.0,0.06014424085872824,0.0,0.0,-0.0004964366970569327,0.0,0.0,-0.00011882555880616425,0.0,0.059529947038817296,1945.466469734634,-16.887542885614195,-0.001621763972868939,0.0015408410008239894,-0.10482073641578613,-0.005320544400918004,-0.01480944477101307,0.0008993839263598832,0.0005717962126764257,-0.0007975489523630927,0.3860205906036308,0.8589057920595426,0.8427842427694491,-0.0012963515874176643,-0.0009693413119789042,-0.00035070081727509505,4.945074601390422,1.8451269658557599,0.3785196313344959
6.849999999999898,1948.3997828064948,0.0,-108.80216103537455,303.34202100044695,0.0,-18.079296049820126,-26.60979159107418,0.0,1.0124414205897108,0.0,0.06013927649175767,0.0,0.0,-0.0004973052762556722,0.0,0.0,-0.00010991240223416319,0.0,0.0595488064360858,1948.4343412580538,-16.848727944285635,0.008828604954155703,-0.00341971399258344,-0.0062938119781804774,0.07735903587268586,0.003679757455098426,0.0005711789665380516,2.4960748180111593e-05,-6.766610006533736e-05,0.3806012848105089,0.8512019626263152,0.8372433728872061,-0.0011932434941397516,-0.0009158697644651687,-0.0003280341918542698,4.965324800200721,1.8498111417071392,0.3788772541665264
6.859999999999898,1951.4332030164992,0.0,-108.98295399587275,303.0776131443956,0.0,-18.06927341578539,-26.57593586921417,0.0,1.01033877772043,0.0,0.060134303438995104,0.0,0.0,-0.0004980994791935852,0.0,0.0,-0.00010134798457480872,0.0,0.05956770154719795,1951.4810903162231,-16.811219496252622,0.0010295105823280486,0.02022532056728223,0.03717292528088148,0.07729054425408094,0.06018296534703691,-0.000695658582086162,-0.0007257936070257288,0.002222326989981075,0.3761128652880631,0.8448808335350093,0.8327250203534836,-0.0009226065985770983,-0.0007779840794711124,-0.00027191800391830796,4.9858944761282675,1.8546354677878514,0.37928890644778585
6.869999999999898,1954.463979147943,0.0,-109.16364673003059,302.8135398582046,0.0,-18.059271592309518,-26.54216435548143,0.0,1.0082406174963743,0.0,0.06012932244420317,0.0,0.0,-0.0004988227750438386,0.0,0.0,-9.313239448483442e-05,0.0,0.059586632420313215,1954.3813183587872,-16.75554099827049,-0.0065805776019823405,0.02224318240082514,0.014168426421822877,0.009441486791926072,0.0857354660503705,-0.0002229996044550374,0.00041903678556544594,-0.0009902235797682078,0.37760980847829906,0.8471623816298081,0.8343855549819302,-0.0007935740225676783,-0.0007117478324805718,-0.000244526871455683,5.00608134256441,1.8592455588244012,0.3796135232100908
6.879999999999898,1957.492114546525,0.0,-109.34423944595369,302.54980031258293,0.0,-18.049290535218717,-26.508476769634335,0.0,1.0061469350720282,0.0,0.06012433421645273,0.0,0.0,-0.0004994786331141142,0.0,0.0,-8.526566590179326e-05,0.0,0.0596055991033279,1957.5201252904933,-16.7285708397647,-0.004949088478610899,0.03684613802724905,0.018447782142993023,0.07536672844316492,0.019703607513885814,-0.0003143089711185567,3.864893890710361e-05,0.00011131386392719555,0.37969763735458123,0.8502733542799574,0.8366280103055078,-0.0008279907221677806,-0.0007279301199012665,-0.00024997965950776237,5.02630477007268,1.863853214486895,0.37993564906589133
6.8899999999998975,1960.517612549651,0.0,-109.52473235130589,302.28639368098885,0.0,-18.03933020038943,-26.47487283264431,0.0,1.00405772511092,0.0,0.060119339430121585,0.0,0.0,-0.0005000705223422007,0.0,0.0,-7.774778076384205e-05,0.0,0.05962460231696282,1960.2791014984912,-16.71442559062967,-0.025492700712281817,0.00021927000587482112,0.013381623419613449,0.10419320244917249,-0.031897487007505256,0.0007406286569245094,0.0009884819056619055,-0.0005861552068397343,0.3797775274841424,0.8504905531107605,0.8367855361539425,-0.0009347751016421215,-0.0007804639535435757,-0.00026982585598732986,5.0467566122721115,1.8685549170356177,0.38029356815892784
6.899999999999897,1963.5404764864606,0.0,-109.70512565330978,302.0237400071393,0.0,-18.02941587158965,-26.44139866840003,0.0,1.001975774781145,0.0,0.06011433872489816,0.0,0.0,-0.0005005992527655852,0.0,0.0,-7.057867639585315e-05,0.0,0.059643641376815264,1963.4200956213995,-16.692294546959708,0.04225458975900143,0.021864453310272463,-0.025926004987183355,0.04843653995621148,0.00999882859676669,-0.0009646523676495399,-0.0009783604568079497,-0.0006445927414720216,0.3791429663607086,0.8496738479084353,0.836186662471247,-0.0007103394261474168,-0.0006664874704524902,-0.0002235797446723152,5.067217056042669,1.873239934434139,0.3806431969534121
6.909999999999897,1966.560713886532,0.0,-109.88541981202567,301.7614163052954,0.0,-18.019522097424968,-26.40800734367677,0.0,0.9998982689692758,0.0,0.0601093327323705,0.0,0.0,-0.0005010712881933424,0.0,0.0,-6.375823123003063e-05,0.0,0.05966271633001424,1966.3489486868618,-16.65419588490058,0.0024047056982567845,0.006962729834201234,-0.070836411453484,0.11415167819791566,0.01964348402052033,-0.0022206488598071534,-0.0021357914084918343,0.0027846512970438803,0.38217105790014055,0.8541138700913724,0.8393700379006279,-0.0009642370734130952,-0.000792785797863746,-0.00027271878287548354,5.087658109495349,1.8778942647226795,0.38097903492078194
6.919999999999897,1969.5783280495853,0.0,-110.06561503299992,301.4994217616588,0.0,-18.009648834190696,-26.37469858433574,0.0,0.9978252013730934,0.0,0.060104322019488565,0.0,0.0,-0.0005014900705160088,0.0,0.0,-5.728629466348307e-05,0.0,0.05968182722351381,1969.7668400191992,-16.61841476550988,0.013590664577945838,0.0024175715408029435,-0.03620321035881731,0.05495205045207534,0.05810163275058418,-0.0012172556899480273,-0.0012705035874342047,-0.0001029868754514719,0.3847167777615425,0.8578232192860774,0.841994719964612,-0.0009395431619698619,-0.000779152939079517,-0.00026624349303554495,5.107787804346123,1.8823716345621107,0.38124326220525456
6.929999999999897,1972.593322267202,0.0,-110.24571152134183,301.23775556511356,0.0,-17.999796038250807,-26.34147211744864,0.0,0.995756564719569,0.0,0.060099307118783404,0.0,0.0,-0.0005018590395200229,0.0,0.0,-5.116266605964667e-05,0.0,0.05970097410411349,1972.7908858883557,-16.619432525551293,0.026079993939564925,-0.0139121534843896,0.05284407254405812,0.09672060502508792,0.004375844225267453,-0.0012738671221786508,0.0002907601067756939,-0.0019994987424543542,0.38766753089107603,0.8620838318821313,0.8449932513675,-0.00027648689320977063,-0.0004458685791359722,-0.00013337107355941758,5.128487155057318,1.8871137819511539,0.3816109795116783
6.9399999999998965,1975.6056998228532,0.0,-110.42570948172434,300.97641690721457,0.0,-17.98996366604361,-26.30832767126197,0.0,0.993692351248804,0.0,0.060094288528388204,0.0,0.0,-0.0005021816325060011,0.0,0.0,-4.53871064374941e-05,0.0,0.059720157276503566,1975.6851142203,-16.553752448002335,0.023640928904661067,0.0049790390115039135,0.10219402212790736,0.0489885442256101,0.049705950494188585,0.00016016620833781545,-0.0019063346315805975,-0.0007760603193061122,0.38256058135110477,0.8547980691925625,0.8397275434661245,-0.0008576759654843581,-0.0007357044845895258,-0.00024739713720616164,5.149133441928237,1.891808353306419,0.38195817795800774
6.949999999999896,1978.6154639919255,0.0,-110.60560911838476,300.7156123547699,0.0,-17.98016415101811,-26.275287708824052,0.0,0.9916339205227614,0.0,0.06008926671206315,0.0,0.0,-0.0005024612839479342,0.0,0.0,-3.995934109267457e-05,0.0,0.05973937649893713,1978.3482204704892,-16.524919557759116,-0.02888355491408135,0.01031157207258385,0.04892439375773262,0.08922503189839276,0.010722354210666394,0.0008580669611802943,0.0015635136054998203,-0.0012089936223152913,0.38692381837133094,0.8611229346053118,0.8442536330966623,-0.0005519052122184398,-0.0005816963891488166,-0.00018559389553938046,5.170110043399595,1.8966470718622532,0.3823606902570669
6.959999999999896,1981.6226201154732,0.0,-110.78541075989494,300.45513309510227,0.0,-17.970384933479213,-26.115204145238653,0.0,0.9819331431502055,0.0,0.06008424209922367,0.0,0.0,-0.0005027014251739637,0.0,0.0,-3.4179594358169885e-05,0.0,0.05975863248610337,1981.6621784858662,-16.353516307356784,0.016409579026559807,0.03323842909632266,0.01892940141072186,0.04652056846265318,-0.06303424424951247,-0.00039126044566428026,-0.0007413378494784818,-0.000848545225873318,0.39148160344195715,0.8676729313939321,0.8488968440153729,-0.0005145113985339795,-0.0005619770365231643,-0.00017707867258933473,5.190865272668341,1.9013540767177415,0.3827093451289814
6.969999999999896,1984.6271714464242,0.0,-110.96511460922974,300.19561002568366,0.0,-17.960663965848994,-26.082649198702363,0.0,0.9799033686401869,0.0,0.060079215084971924,0.0,0.0,-0.0005029021798383849,0.0,0.0,-2.9541383962445647e-05,0.0,0.05977792452636161,1984.631690736628,-16.30490894506159,0.031155041757660713,-0.0025211837700914526,-0.00746530037793308,0.07448664721860267,-0.0052639853811383445,-0.0002816237825987232,0.0007547415935678627,0.0017282679140278514,0.39245205613453815,0.8690164447523702,0.8497411197029401,-0.00019915730667183245,-0.0004036816431968176,-0.00011394913724163837,5.211365540997629,1.9059130222242069,0.3829979849913896
6.979999999999896,1987.629127546681,0.0,-111.14472124888823,299.9364087190168,0.0,-17.950963090671788,-26.050174074887067,0.0,0.9778779237184608,0.0,0.06007418606317354,0.0,0.0,-0.0005030707370387007,0.0,0.0,-2.5242997844671122e-05,0.0,0.059797252665772745,1987.721400465035,-16.30859430209596,-0.007524296654260061,-0.005737996309956611,0.04730921909512245,0.1058811809583684,-0.07235958702244312,0.00071543281194794,0.001239888084245204,0.00029930482869311887,0.39323831561033185,0.8701208937724357,0.850461631886711,7.352365699226637e-05,-0.0002669696050428173,-5.961919359622928e-05,5.231750285092957,1.91039382526649,0.38325448695031616
6.989999999999895,1990.6284916338714,0.0,-111.32423087979495,299.67752838882586,0.0,-17.94128226532551,-26.017778512392546,0.0,0.9758567989502389,0.0,0.06006915535580315,0.0,0.0,-0.0005032104822987502,0.0,0.0,-2.128405796266338e-05,0.0,0.059816616948629484,1990.6701538911316,-16.269514059817933,0.012693663492498885,0.019175381238966557,0.015463333353070517,0.05895227434278788,-0.071837189119454,0.0006366154658845744,0.002244988291757649,-0.0018603700340165338,0.3959566893101608,0.8739423096497108,0.8530627367393038,1.2790606688120915e-05,-0.00029645889459734123,-7.099854243415983e-05,5.252473495287456,1.9150226466529736,0.38356809500916106
6.999999999999895,1993.6252669177597,0.0,-111.50364370244822,299.41896825143056,0.0,-17.93162144677589,-25.985462250971526,0.0,0.9738399838202887,0.0,0.060064123250980164,0.0,0.0,-0.0005033245668595508,0.0,0.0,-1.7664156988660314e-05,0.0,0.059836017413129466,1993.6139111043701,-16.20347480289803,-0.028530605798778634,-0.004312479020619488,0.052219132512338715,0.04705823342531217,0.012257878438933346,-0.0017361778485926228,-0.00043309646858467464,-0.0022380445083591107,0.40072387306344676,0.8806766960316892,0.8577456866893977,-0.0005209956188080214,-0.0005610508627420518,-0.00017485408278967545,5.273638265045569,1.9198502697690487,0.38395849183954567
7.009999999999895,1996.6194566002741,0.0,-111.68295991691596,299.16072752581374,0.0,-17.92198059027645,-25.953225031487428,0.0,0.971827467336187,0.0,0.060059090005311566,0.0,0.0,-0.0005034153218803021,0.0,0.0,-1.4382868604219364e-05,0.0,0.05985545409690077,1996.8482047566017,-16.20863560580255,-0.011241988941906698,-0.0070593166899970295,0.011878183947608098,0.07797482806073151,0.0976373206277429,-0.002127631082681362,0.0017336992180408128,0.0015823171125563017,0.39757399923906456,0.8760383932612045,0.8542632027780729,-0.0009467114568847368,-0.000771423259555802,-0.00025690463439971675,5.294618758073195,1.9245652737232297,0.38430278906498383
