time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,accel_x,accel_y,accel_z
0,0.0,0.0,0.0,1.573108647762137,0.0,0.0,157.31089033710185,0.0,0.0
0.01,0.01573108647762137,0.0,0.0,3.1476223300877253,0.0,0.0,157.45143226275687,0.0,0.0
0.02,0.04720730977849862,0.0,0.0,4.723541816680658,0.0,0.0,157.59205126090458,0.0,0.0
0.03,0.0944427279453052,0.0,0.0,6.300867879292481,0.0,0.0,157.73274753595132,0.0,0.0
0.04,0.15745140673823,0.0,0.0,7.879601291718715,0.0,0.0,157.87352129193283,0.0,0.0
0.05,0.23624741965541718,0.0,0.0,9.459026637266694,0.0,0.0,157.94275336886162,0.0,0.0
0.060000000000000005,0.33083768602808417,0.0,0.0,11.032698956851968,0.0,0.0,157.3674884307778,0.0,0.0
0.07,0.4411646755966039,0.0,0.0,12.600618999940904,0.0,0.0,156.7922980152769,0.0,0.0
0.08,0.5671708655960128,0.0,0.0,14.162787507555059,0.0,0.0,156.2171812790133,0.0,0.0
0.09,0.7087987406715635,0.0,0.0,15.71920521229709,0.0,0.0,155.6421373812433,0.0,0.0
0.09999999999999999,0.8659907927945343,0.0,0.0,17.269872838376806,0.0,0.0,155.06716548383804,0.0,0.0
0.10999999999999999,1.0386895211783023,0.0,0.0,18.81942530676385,0.0,0.0,154.955686651889,0.0,0.0
0.11999999999999998,1.2268837742459409,0.0,0.0,20.369849443694513,0.0,0.0,155.04289100022802,0.0,0.0
0.12999999999999998,1.4305822686828862,0.0,0.0,21.921145999301487,0.0,0.0,155.13017041855315,0.0,0.0
0.13999999999999999,1.649793728675901,0.0,0.0,23.47331572489405,0.0,0.0,155.21752502411874,0.0,0.0
0.15,1.8845268859248414,0.0,0.0,25.026359372953383,0.0,0.0,155.30495493371018,0.0,0.0
0.16,2.1347904796543755,0.0,0.0,26.580277697127872,0.0,0.0,155.39246026364157,0.0,0.0
0.17,2.4005932566256547,0.0,0.0,28.135071452228406,0.0,0.0,155.48004112975403,0.0,0.0
0.18000000000000002,2.6819439711479385,0.0,0.0,29.690741394223622,0.0,0.0,155.56769764741358,0.0,0.0
0.19000000000000003,2.9788513850901746,0.0,0.0,31.247288280235168,0.0,0.0,155.65542993150922,0.0,0.0
0.20000000000000004,3.2913242678925263,0.0,0.0,32.80471286853291,0.0,0.0,155.74323809645088,0.0,0.0
0.21000000000000005,3.619371396577855,0.0,0.0,34.36301591853016,0.0,0.0,155.83112225616748,0.0,0.0
0.22000000000000006,3.9630015557631566,0.0,0.0,35.92219819077884,0.0,0.0,155.91908252410494,0.0,0.0
0.23000000000000007,4.322223537670945,0.0,0.0,37.482260446964666,0.0,0.0,156.00711901322404,0.0,0.0
0.24000000000000007,4.697046142140591,0.0,0.0,39.043203449902265,0.0,0.0,156.09523183599876,0.0,0.0
0.25000000000000006,5.087478176639614,0.0,0.0,40.605027963530326,0.0,0.0,156.18342110441384,0.0,0.0
0.26000000000000006,5.493528456274918,0.0,0.0,42.167734752906696,0.0,0.0,156.27168692996315,0.0,0.0
0.2700000000000001,5.915205803803985,0.0,0.0,43.73132458420348,0.0,0.0,156.36002942364743,0.0,0.0
0.2800000000000001,6.35251904964602,0.0,0.0,45.29579822470207,0.0,0.0,156.44844869597244,0.0,0.0
0.2900000000000001,6.805477031893041,0.0,0.0,46.86115644278823,0.0,0.0,156.536944856947,0.0,0.0
0.3000000000000001,7.274088596320922,0.0,0.0,48.42740000794709,0.0,0.0,156.62551801608063,0.0,0.0
0.3100000000000001,7.758362596400394,0.0,0.0,49.99452969075818,0.0,0.0,156.71416828238202,0.0,0.0
0.3200000000000001,8.258307893307977,0.0,0.0,51.56254626289037,0.0,0.0,156.80289576435655,0.0,0.0
0.3300000000000001,8.773933355936881,0.0,0.0,53.1314504970969,0.0,0.0,156.8917005700047,0.0,0.0
0.34000000000000014,9.30524786090785,0.0,0.0,54.70124316721026,0.0,0.0,156.98058280681968,0.0,0.0
0.35000000000000014,9.85226029257995,0.0,0.0,56.27192504813715,0.0,0.0,157.06954258178558,0.0,0.0
0.36000000000000015,10.414979543061323,0.0,0.0,57.84349691585337,0.0,0.0,157.15858000137536,0.0,0.0
0.37000000000000016,10.993414512219855,0.0,0.0,59.41595954739872,0.0,0.0,157.24769517154863,0.0,0.0
0.38000000000000017,11.587574107693841,0.0,0.0,60.989313720871834,0.0,0.0,157.33688819774994,0.0,0.0
0.3900000000000002,12.19746724490256,0.0,0.0,62.56368608326781,0.0,0.0,157.4387460920626,0.0,0.0
0.4000000000000002,12.823104105735238,0.0,0.0,64.1391613292323,0.0,0.0,157.54907358935313,0.0,0.0
0.4100000000000002,13.464495719027562,0.0,0.0,65.71574024444944,0.0,0.0,157.65947971518952,0.0,0.0
0.4200000000000002,14.121653121472056,0.0,0.0,67.29342361594794,0.0,0.0,157.76996460359365,0.0,0.0
0.4300000000000002,14.794587357631537,0.0,0.0,68.87221223209616,0.0,0.0,157.88052838808738,0.0,0.0
0.4400000000000002,15.483309479952498,0.0,0.0,70.45210688259704,0.0,0.0,157.99117120169052,0.0,0.0
0.45000000000000023,16.187830548778464,0.0,0.0,72.03310835848306,0.0,0.0,158.10189317691766,0.0,0.0
0.46000000000000024,16.908161632363296,0.0,0.0,73.61521745211127,0.0,0.0,158.21269444577584,0.0,0.0
0.47000000000000025,17.644313806884405,0.0,0.0,75.19843495715813,0.0,0.0,158.3235751397622,0.0,0.0
0.48000000000000026,18.396298156455984,0.0,0.0,76.78276166861443,0.0,0.0,158.43453538986105,0.0,0.0
0.49000000000000027,19.164125773142125,0.0,0.0,78.36819838278015,0.0,0.0,158.54557532654144,0.0,0.0
0.5000000000000002,19.94780775696993,0.0,0.0,79.95474589725931,0.0,0.0,158.65669507975466,0.0,0.0
0.5100000000000002,20.74735521594252,0.0,0.0,81.54240501095481,0.0,0.0,158.7678947789315,0.0,0.0
0.5200000000000002,21.56277926605207,0.0,0.0,83.13117652406315,0.0,0.0,158.87917455297978,0.0,0.0
0.5300000000000002,22.394091031292703,0.0,0.0,84.72106123806925,0.0,0.0,158.99053453028165,0.0,0.0
0.5400000000000003,23.241301643673395,0.0,0.0,86.31205995574118,0.0,0.0,159.10197483869115,0.0,0.0
0.5500000000000003,24.104422243230808,0.0,0.0,87.90417348112486,0.0,0.0,159.21349560553145,0.0,0.0
0.5600000000000003,24.983463978042053,0.0,0.0,89.49740261953875,0.0,0.0,159.32509695759228,0.0,0.0
0.5700000000000003,25.878438004237438,0.0,0.0,91.0917481775685,0.0,0.0,159.43677902112734,0.0,0.0
0.5800000000000003,26.789355486013122,0.0,0.0,92.68721096306162,0.0,0.0,159.5485419218518,0.0,0.0
0.5900000000000003,27.716227595643737,0.0,0.0,94.28379178512203,0.0,0.0,159.66038578493945,0.0,0.0
0.6000000000000003,28.65906551349496,0.0,0.0,95.88149145410469,0.0,0.0,159.77231073502026,0.0,0.0
0.6100000000000003,29.617880428036003,0.0,0.0,97.48031078161011,0.0,0.0,159.88431689617764,0.0,0.0
0.6200000000000003,30.592683535852103,0.0,0.0,99.08025058047895,0.0,0.0,159.996404391946,0.0,0.0
0.6300000000000003,31.58348604165689,0.0,0.0,100.68131166478642,0.0,0.0,160.10857334530783,0.0,0.0
0.6400000000000003,32.59029915830475,0.0,0.0,102.28349484983687,0.0,0.0,160.2208238786913,0.0,0.0
0.6500000000000004,33.61313410680312,0.0,0.0,103.88680095215814,0.0,0.0,160.3331561139676,0.0,0.0
0.6600000000000004,34.6520021163247,0.0,0.0,105.49123078949603,0.0,0.0,160.44557017244807,0.0,0.0
0.6700000000000004,35.70691442421967,0.0,0.0,107.09678518080871,0.0,0.0,160.5580661748819,0.0,0.0
0.6800000000000004,36.77788227602776,0.0,0.0,108.70346494626106,0.0,0.0,160.6706442414532,0.0,0.0
0.6900000000000004,37.86491692549037,0.0,0.0,110.31127090721903,0.0,0.0,160.78330449177847,0.0,0.0
0.7000000000000004,38.96802963456256,0.0,0.0,111.92020388624393,0.0,0.0,160.89604704490392,0.0,0.0
0.7100000000000004,40.087231673425,0.0,0.0,113.53026470708677,0.0,0.0,161.00887201930274,0.0,0.0
0.7200000000000004,41.222534320495875,0.0,0.0,115.1414541946825,0.0,0.0,161.12177953287267,0.0,0.0
0.7300000000000004,42.373948862442695,0.0,0.0,116.7537731751442,0.0,0.0,161.23476970293294,0.0,0.0
0.7400000000000004,43.54148659419413,0.0,0.0,118.36722247575739,0.0,0.0,161.34784264622198,0.0,0.0
0.7500000000000004,44.725158818951705,0.0,0.0,119.9818029249741,0.0,0.0,161.4609984788945,0.0,0.0
0.7600000000000005,45.924976848201446,0.0,0.0,121.59751535240714,0.0,0.0,161.57423731651897,0.0,0.0
0.7700000000000005,47.140952001725516,0.0,0.0,123.21436058882414,0.0,0.0,161.6875592740747,0.0,0.0
0.7800000000000005,48.373095607613756,0.0,0.0,124.83233946614169,0.0,0.0,161.80096446594948,0.0,0.0
0.7900000000000005,49.62141900227517,0.0,0.0,126.45145281741942,0.0,0.0,161.91445300593662,0.0,0.0
0.8000000000000005,50.88593353044936,0.0,0.0,128.07170147685403,0.0,0.0,162.02802500723243,0.0,0.0
0.8100000000000005,52.1666505452179,0.0,0.0,129.69308627977335,0.0,0.0,162.1416805824333,0.0,0.0
0.8200000000000005,53.463581408015635,0.0,0.0,131.31560806263028,0.0,0.0,162.25541984353333,0.0,0.0
0.8300000000000005,54.776737488641935,0.0,0.0,132.9392676629968,0.0,0.0,162.3692429019213,0.0,0.0
0.8400000000000005,56.1061301652719,0.0,0.0,134.56406591955792,0.0,0.0,162.48314986837818,0.0,0.0
0.8500000000000005,57.45177082446748,0.0,0.0,136.19000367210555,0.0,0.0,162.59714085307422,0.0,0.0
0.8600000000000005,58.813670861188534,0.0,0.0,137.81708176153242,0.0,0.0,162.7112159655665,0.0,0.0
0.8700000000000006,60.19184167880386,0.0,0.0,139.4453010298259,0.0,0.0,162.825375314796,0.0,0.0
0.8800000000000006,61.586294689102125,0.0,0.0,141.07466232006195,0.0,0.0,162.93961900908488,0.0,0.0
0.8900000000000006,62.99704131230275,0.0,0.0,142.7051664763987,0.0,0.0,163.05394715613394,0.0,0.0
0.9000000000000006,64.42409297706675,0.0,0.0,144.33681434407046,0.0,0.0,163.16835986301962,0.0,0.0
0.9100000000000006,65.86746112050744,0.0,0.0,145.96960676938141,0.0,0.0,163.28285723619155,0.0,0.0
0.9200000000000006,67.32715718820126,0.0,0.0,147.6035445996992,0.0,0.0,163.39743938146952,0.0,0.0
0.9300000000000006,68.80319263419824,0.0,0.0,149.23862868344878,0.0,0.0,163.51210640404105,0.0,0.0
0.9400000000000006,70.29557892103273,0.0,0.0,150.874859870106,0.0,0.0,163.62685840845847,0.0,0.0
0.9500000000000006,71.80432751973379,0.0,0.0,152.51223901019134,0.0,0.0,163.74169549863598,0.0,0.0
0.9600000000000006,73.32944990983572,0.0,0.0,154.15076695526338,0.0,0.0,163.85661777784745,0.0,0.0
0.9700000000000006,74.87095757938835,0.0,0.0,155.7904445579125,0.0,0.0,163.97162534872305,0.0,0.0
0.9800000000000006,76.42886202496746,0.0,0.0,157.4312726717544,0.0,0.0,164.086718313247,0.0,0.0
0.9900000000000007,78.00317475168501,0.0,0.0,159.07325215142367,0.0,0.0,164.2018967727543,0.0,0.0
1.0000000000000007,79.59390727319925,0.0,0.0,160.7163838525672,0.0,0.0,164.3171608279286,0.0,0.0
1.0100000000000007,81.20107111172493,0.0,0.0,162.36066863183774,0.0,0.0,164.43251057879888,0.0,0.0
1.0200000000000007,82.8246777980433,0.0,0.0,164.00610734688732,0.0,0.0,164.54794612473682,0.0,0.0
1.0300000000000007,84.46473887151217,0.0,0.0,165.65270085636067,0.0,0.0,164.66346756445432,0.0,0.0
1.0400000000000007,86.12126588007578,0.0,0.0,167.30045001988861,0.0,0.0,164.7790749960003,0.0,0.0
1.0500000000000007,87.79427038027467,0.0,0.0,168.94935569808143,0.0,0.0,164.8947685167582,0.0,0.0
1.0600000000000007,89.48376393725547,0.0,0.0,170.59941875252218,0.0,0.0,165.01054822344315,0.0,0.0
1.0700000000000007,91.1897581247807,0.0,0.0,172.2506400457601,0.0,0.0,165.126414212099,0.0,0.0
1.0800000000000007,92.9122645252383,0.0,0.0,173.9030204413037,0.0,0.0,165.24236657809593,0.0,0.0
1.0900000000000007,94.65129472965134,0.0,0.0,175.55656080361422,0.0,0.0,165.35840541612723,0.0,0.0
1.1000000000000008,96.40686033768748,0.0,0.0,177.2112619980987,0.0,0.0,165.47453082020667,0.0,0.0
1.1100000000000008,98.17897295766846,0.0,0.0,178.86701954226925,0.0,0.0,165.58020771020333,0.0,0.0
1.1200000000000008,99.96764315309116,0.0,0.0,180.52288615779722,0.0,0.0,165.5911541495856,0.0,0.0
1.1300000000000008,101.77287201466913,0.0,0.0,182.1788626536187,0.0,0.0,165.60218142820838,0.0,0.0
1.1400000000000008,103.59466064120531,0.0,0.0,183.83494983801313,0.0,0.0,165.6132894798985,0.0,0.0
1.1500000000000008,105.43301013958543,0.0,0.0,185.49114851859702,0.0,0.0,165.62447823785305,0.0,0.0
1.1600000000000008,107.2879216247714,0.0,0.0,187.1474595023176,0.0,0.0,165.63574763463973,0.0,0.0
1.1700000000000008,109.15939621979459,0.0,0.0,188.80388359544654,0.0,0.0,165.6470976021968,0.0,0.0
1.1800000000000008,111.04743505574905,0.0,0.0,190.4604216035737,0.0,0.0,165.65852807183293,0.0,0.0
1.1900000000000008,112.9520392717848,0.0,0.0,192.11707433160083,0.0,0.0,165.67003897422742,0.0,0.0
1.2000000000000008,114.8732100151008,0.0,0.0,193.7738425837352,0.0,0.0,165.68163023943026,0.0,0.0
1.2100000000000009,116.81094844093815,0.0,0.0,195.4307271634833,0.0,0.0,165.69330179686193,0.0,0.0
1.2200000000000009,118.76525571257298,0.0,0.0,197.08772887364472,0.0,0.0,165.70505357531374,0.0,0.0
1.2300000000000009,120.73613300130944,0.0,0.0,198.74484851630567,0.0,0.0,165.71688550294772,0.0,0.0
1.2400000000000009,122.72358148647248,0.0,0.0,200.40208689283273,0.0,0.0,165.72879750729655,0.0,0.0
1.2500000000000009,124.72760235540082,0.0,0.0,202.0594448038666,0.0,0.0,165.74078951526388,0.0,0.0
1.260000000000001,126.7481968034395,0.0,0.0,203.71692304931577,0.0,0.0,165.7528614531241,0.0,0.0
1.270000000000001,128.78536603393266,0.0,0.0,205.37452242835025,0.0,0.0,165.76501324652253,0.0,0.0
1.280000000000001,130.83911125821615,0.0,0.0,207.03224373939523,0.0,0.0,165.7772448204755,0.0,0.0
1.290000000000001,132.9094336956101,0.0,0.0,208.69008778012488,0.0,0.0,165.7895560993702,0.0,0.0
1.300000000000001,134.99633457341136,0.0,0.0,210.34805534745598,0.0,0.0,165.80194700696504,0.0,0.0
1.310000000000001,137.09981512688594,0.0,0.0,212.00614723754165,0.0,0.0,165.81441746638933,0.0,0.0
1.320000000000001,139.21987659926137,0.0,0.0,213.66436424576506,0.0,0.0,165.82696740014362,0.0,0.0
1.330000000000001,141.35652024171904,0.0,0.0,215.32270716673312,0.0,0.0,165.83959673009974,0.0,0.0
1.340000000000001,143.50974731338638,0.0,0.0,216.98117679427025,0.0,0.0,165.85230537750058,0.0,0.0
1.350000000000001,145.67955908132907,0.0,0.0,218.63977392141203,0.0,0.0,165.86509326296053,0.0,0.0
1.360000000000001,147.86595682054318,0.0,0.0,220.2984993403989,0.0,0.0,165.87796030646524,0.0,0.0
1.370000000000001,150.0689418139472,0.0,0.0,221.95735384267,0.0,0.0,165.8909064273718,0.0,0.0
1.380000000000001,152.28851535237388,0.0,0.0,223.61633821885667,0.0,0.0,165.90393154440878,0.0,0.0
1.390000000000001,154.52467873456246,0.0,0.0,225.2754532587764,0.0,0.0,165.91703557567635,0.0,0.0
1.400000000000001,156.7774332671502,0.0,0.0,226.93469975142634,0.0,0.0,165.93021843864622,0.0,0.0
1.410000000000001,159.04678026466448,0.0,0.0,228.59407848497713,0.0,0.0,165.9434800501618,0.0,0.0
1.420000000000001,161.33272104951428,0.0,0.0,230.2535902467666,0.0,0.0,165.95682032643833,0.0,0.0
1.430000000000001,163.63525695198192,0.0,0.0,231.91323582329343,0.0,0.0,165.9702391830627,0.0,0.0
1.440000000000001,165.95438931021485,0.0,0.0,233.57301600021097,0.0,0.0,165.98373653499377,0.0,0.0
1.450000000000001,168.29011947021698,0.0,0.0,235.23293156232083,0.0,0.0,165.99731229656243,0.0,0.0
1.460000000000001,170.64244878584017,0.0,0.0,236.89298329356672,0.0,0.0,166.01096638147146,0.0,0.0
1.470000000000001,173.01137861877586,0.0,0.0,238.55317197702806,0.0,0.0,166.02469870279586,0.0,0.0
1.480000000000001,175.39691033854612,0.0,0.0,240.2134983949138,0.0,0.0,166.03850917298269,0.0,0.0
1.490000000000001,177.79904532249523,0.0,0.0,241.8739633285561,0.0,0.0,166.0523977038514,0.0,0.0
1.500000000000001,180.2177849557808,0.0,0.0,243.53456755840395,0.0,0.0,166.06636420659365,0.0,0.0
